ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|1294f46ea373d22adee1582638594e8c|2022-01-01|01:17:45|1640999865|gas_transport|51.35|0|fraud_Schmitt Inc|40.659111|-73.085938
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|4d9e0573a631ac19ec1cec71c4d67c84|2022-01-11|10:47:57|1641898077|shopping_net|4.72|0|fraud_Heathcote LLC|41.238561|-73.713026
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|356d593596037a4369909bf53c5c4cf3|2022-01-06|04:36:12|1641443772|grocery_pos|5.43|0|fraud_Lockman Ltd|40.154539|-74.417912
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|864ef29fda5d4bee19900b23fdd0b7ad|2022-01-16|11:08:18|1642331298|entertainment|6.62|0|fraud_Howe PLC|41.901413|-72.760543
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|1858eb2f65547da93a4f410da21c0482|2022-01-12|09:32:18|1641979938|shopping_net|10.15|0|fraud_Gleason-Macejkovic|41.226381|-72.899210
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|e68fa815f8ef9f6c32b0653c31df84f8|2022-01-01|09:20:58|1641028858|gas_transport|6.87|0|fraud_Luettgen PLC|41.300219|-74.272212
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|31c890a5a15baaea5a47dedb90547f95|2022-01-06|07:14:39|1641453279|grocery_pos|2.05|0|fraud_Vandervort-Funk|40.390091|-73.951883
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|6dc176284b63cf225351614641ef8398|2022-01-09|03:44:27|1641699867|misc_pos|58.62|0|fraud_Schmeler Inc|41.933163|-72.976155
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|1dfe73d640ccac986e6b093629894668|2022-01-07|03:36:57|1641526617|grocery_pos|5.37|0|fraud_Mosciski, Gislason and Mertz|41.856605|-72.770551
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|73bbdab78e1cd0c7f9a9524e923a047b|2022-01-15|00:14:11|1642205651|shopping_pos|7.78|0|fraud_Stoltenberg-Beatty|40.555353|-74.069341
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|332fe6e26452f188602bb2d43f636512|2022-01-04|00:45:45|1641257145|grocery_pos|7.74|0|fraud_Heidenreich PLC|40.340787|-73.008168
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|da44b7254d2c86818882bd2359fd8494|2022-01-02|04:35:28|1641098128|gas_transport|2.91|0|fraud_Huels-Nolan|41.903469|-73.755645
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|5035eec3c7503251b0e3fcf50809d16d|2022-01-12|06:07:20|1641967640|shopping_net|1.72|0|fraud_Schmeler, Bashirian and Price|41.376523|-74.259293
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|b1c27c452f8d3694e96a2dc66af4e925|2022-01-19|11:48:29|1642592909|food_dining|8.51|0|fraud_Lakin, Ferry and Beatty|41.994962|-72.839189
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|6d26a3ca80f0366b113590489063dfce|2022-01-07|10:44:10|1641552250|grocery_pos|4.89|0|fraud_Rau and Sons|42.087612|-72.946857
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|619721bd0b1c8570871f03ab8c9761b1|2022-01-02|01:47:26|1641088046|gas_transport|5.09|0|fraud_Eichmann, Bogan and Rodriguez|41.898032|-74.518827
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|47385fff568683cca2d16e2cd9836e08|2022-01-14|06:15:34|1642140934|shopping_pos|3.62|0|fraud_Morissette PLC|41.608329|-73.904029
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|a64bc024383ece0036e50e58afed305d|2022-01-16|09:25:10|1642325110|entertainment|9.43|0|fraud_Cormier, Stracke and Thiel|41.996832|-72.963930
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|42f737292dd585080540e18568111a22|2022-01-10|08:42:35|1641804155|misc_pos|4.05|0|fraud_Kemmer-Buckridge|41.863328|-72.946901
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|310e5f7f3c56400668647dea521edf28|2022-01-12|06:09:27|1641967767|shopping_pos|4.81|0|fraud_Goyette, Howell and Collier|40.668811|-72.993651
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|a9e175790d48fd6115451d283a16dc02|2022-01-05|11:26:17|1641381977|grocery_pos|5.69|0|fraud_Cartwright-Harris|40.351391|-72.824066
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|a4b0af683952a7d9e2511053a397d8d4|2022-01-13|01:23:35|1642037015|shopping_pos|7.67|0|fraud_Roob, Conn and Tremblay|41.852387|-74.123533
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|f62a154741679e2a23528b17db2291c0|2022-01-09|09:28:31|1641720511|misc_pos|7.66|0|fraud_Boehm, Predovic and Reinger|41.768373|-73.647794
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|5a7777cfd76d358dc2ee7c25f03f89b8|2022-01-14|07:29:25|1642145365|shopping_pos|18.83|0|fraud_Beier-Hyatt|40.745582|-72.977709
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|e782acfde5541e9ec74e59ce9bf4bf3c|2022-01-15|04:07:38|1642219658|shopping_pos|87.51|0|fraud_Jacobi and Sons|40.590391|-74.521071
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|4bcfccda18a3326c80ae920f72cb8c76|2022-01-14|03:15:05|1642130105|shopping_pos|49.97|0|fraud_Stoltenberg-Beatty|40.521460|-73.911876
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|fb3540f6bdc785319c78352b875ae4f6|2022-01-04|01:45:53|1641260753|grocery_pos|111.19|0|fraud_Lockman, West and Runte|41.863906|-72.634622
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|ca5e14e76f3d07f8dd405f2a17e36e13|2022-01-01|10:47:43|1641034063|gas_transport|252.57|0|fraud_Kuvalis Ltd|40.693450|-73.285437
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|6fbd1a975fa12389ee3bbfc8e372b1a0|2022-01-15|04:00:01|1642219201|shopping_pos|39.32|0|fraud_Okuneva, Schneider and Rau|40.934557|-72.606101
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|b2e1586007ef6e04ff6159a2da316b17|2022-01-20|06:41:02|1642660862|food_dining|63.72|0|fraud_Harris Group|41.207631|-72.689926
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|9a2d0f9a8f375b6fa3bd3cc5cdf2d7e4|2022-01-25|15:04:16|1643123056|home|139.59|0|fraud_Botsford and Sons|40.365884|-72.627599
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|28f91f3daa5489c54b780222c92aa69e|2022-01-25|22:56:46|1643151406|home|7.89|0|fraud_Gutmann, McLaughlin and Wiza|40.666133|-74.351595
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|8ac916bf98d9698a66cdfa9a56774ded|2022-01-28|22:51:35|1643410295|kids_pets|6.83|0|fraud_Cartwright PLC|41.004328|-73.111310
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|410610ae35681c01b8380401175586e2|2022-01-29|13:02:08|1643461328|personal_care|1.86|0|fraud_Zulauf LLC|40.762555|-73.355982
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|cf58dad33c3ca088d80ab548a09794a8|2022-01-29|19:49:30|1643485770|personal_care|5.03|0|fraud_Kihn, Brakus and Goyette|41.158046|-73.798009
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|1a7063f2999f467d30e94dff7de4f150|2022-01-30|18:06:04|1643565964|personal_care|2.90|0|fraud_Erdman-Schaden|41.552771|-74.565017
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|ec1ed087fa6a99e2a9a7e80e009fd5f3|2022-01-26|21:05:52|1643231152|kids_pets|6.66|0|fraud_Beer-Jast|41.986350|-73.491496
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|498da1f6cc9922babe47eb4ac45abc07|2022-01-30|17:35:43|1643564143|personal_care|22.98|0|fraud_Monahan-Morar|41.574060|-73.084500
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|0586bb48de1cc9950c72516a74a5b50b|2022-01-31|22:45:40|1643669140|travel|109.76|0|fraud_Gislason Group|41.476457|-73.839957
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|59250b82ac1b2f8a7f5dd67308166586|2022-01-23|21:00:34|1642971634|home|68.31|0|fraud_O'Reilly, Mohr and Purdy|40.275148|-73.239925
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|f0355e999f930cc5e8d0b75161635bee|2022-02-01|20:38:33|1643747913|travel|50.28|0|fraud_Champlin, Rolfson and Connelly|40.951986|-73.763599
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|29cb5f65cb817623444ea0497eae9643|2022-01-29|13:48:37|1643464117|personal_care|100.66|0|fraud_Kub PLC|40.726510|-74.313824
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|eb18426c5abec940130b756b6aa51c4e|2022-01-23|12:01:28|1642939288|home|60.35|0|fraud_Streich Ltd|41.489836|-72.762789
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|b302161fed545c2c2a5eb86cbc284086|2022-01-30|14:24:47|1643552687|personal_care|171.44|0|fraud_Dickinson Ltd|41.366230|-73.966500
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|e5b08c783a668f0be3506b9cc463ad53|2022-01-23|20:04:54|1642968294|home|159.59|0|fraud_Botsford PLC|40.709027|-73.708624
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|7a50ed04540e869889bf3a502befccb7|2022-01-24|16:54:51|1643043291|home|154.70|0|fraud_Windler, Goodwin and Kovacek|41.295170|-73.258989
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|405ee3a6de9a5c25080cee9994343f45|2022-01-24|14:23:43|1643034223|home|83.73|0|fraud_Kutch-Ferry|41.065176|-73.684080
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|df662ad541de6cccb2ba8f307d8ebd23|2022-01-27|19:43:32|1643312612|kids_pets|50.91|0|fraud_Hilpert-Conroy|40.562603|-73.622028
