ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|43d0c4b3af3b3fcf871fcffe761f0c2c|2022-01-12|10:22:18|1641982938|shopping_net|61.56|0|fraud_Boyer PLC|44.009371|-120.296691
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|fb587c20fb641b38371e24d66709d75b|2022-01-16|06:56:37|1642316197|entertainment|59.09|0|fraud_Dibbert-Green|45.084993|-122.147079
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|3a5f2927123e5209a084f4351e7887b8|2022-01-07|10:38:49|1641551929|grocery_pos|77.04|0|fraud_Wolf Inc|43.519109|-121.763199
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|0b79ae357bbe509383e1868e25898d75|2022-01-06|02:02:12|1641434532|grocery_pos|69.68|0|fraud_Bauch-Raynor|44.959319|-120.531872
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|ddb675e812bf1825522038f1e3a00a11|2022-01-07|09:27:44|1641547664|grocery_pos|80.21|0|fraud_Kuhic Inc|44.851340|-121.554546
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|7e118d4e7313c74134dd4ff35a1b7680|2022-01-19|10:47:32|1642589252|food_dining|76.88|0|fraud_Daugherty-Thompson|43.408294|-120.626110
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|f99f69643f29b73bbcb930bf8bd321a5|2022-01-14|08:23:32|1642148612|shopping_pos|86.83|0|fraud_Stoltenberg-Beatty|44.499880|-121.070244
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|ef1b603f2fe94bf1bf2839a50ed4f512|2022-01-13|07:50:44|1642060244|shopping_pos|102.39|0|fraud_Goyette, Howell and Collier|45.067266|-120.985647
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|aabe73103df3b54274396059d75a0495|2022-01-10|10:08:11|1641809291|misc_pos|75.33|0|fraud_Gutmann-Upton|43.108446|-120.659392
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|868a9c7d59bd0af6f905b08cd6e4126e|2022-01-17|10:19:40|1642414780|entertainment|40.09|0|fraud_Effertz LLC|43.691558|-120.966823
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|6983d7ea910580c89de7858130e5e70b|2022-01-08|02:57:26|1641610646|misc_net|80.22|0|fraud_Koelpin and Sons|44.970660|-122.025018
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|bd4d07d85de4548c03a6d189e9b75ef5|2022-01-02|05:41:02|1641102062|gas_transport|59.60|0|fraud_Raynor, Reinger and Hagenes|43.323657|-122.079528
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|9758fbe2fd2746ff7dd18b84aed3fc5d|2022-01-11|10:35:22|1641897322|shopping_net|77.04|0|fraud_Ruecker, Beer and Collier|44.199247|-121.748904
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|aa31cc06db8b02d97c2115d80d408985|2022-01-19|06:32:15|1642573935|food_dining|123.45|0|fraud_Armstrong, Walter and Gottlieb|44.302460|-120.858376
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|b3d32dd1723dbcafdf195bcc4b58dea3|2022-01-03|09:31:57|1641202317|grocery_net|88.86|0|fraud_Bahringer-Larson|43.499995|-121.025124
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|9dd5daeb35e37bced0e4da12ee0b2c0e|2022-01-12|02:17:27|1641953847|shopping_net|94.32|0|fraud_Reichert, Shanahan and Hayes|43.620768|-121.316536
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|dc5b63606322fd209ab29ca3514992a9|2022-01-09|02:38:57|1641695937|misc_pos|119.55|0|fraud_Simonis-Prohaska|44.903473|-120.601393
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|0dfdfa09b62af11d0d587c3bb5386413|2022-01-07|11:15:00|1641554100|grocery_pos|108.47|0|fraud_McDermott-Weimann|43.277397|-121.446448
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|4a65e9c7c19f3b218473683a9cc5c6ec|2022-01-07|00:23:14|1641514994|grocery_pos|1.65|0|fraud_Bauch-Raynor|43.646160|-122.286509
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|3ee63b2e609eda7dfb778a183a0f48a5|2022-01-02|04:31:56|1641097916|gas_transport|12.24|0|fraud_Friesen-Stamm|44.635038|-121.019373
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|1294f46ea373d22adee1582638594e8c|2022-01-01|03:35:35|1641008135|gas_transport|51.35|0|fraud_Marks Inc|43.616711|-120.811138
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|4d9e0573a631ac19ec1cec71c4d67c84|2022-01-11|05:03:15|1641877395|shopping_net|4.72|0|fraud_Fisher Inc|44.196161|-121.438226
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|356d593596037a4369909bf53c5c4cf3|2022-01-06|09:25:24|1641461124|grocery_pos|5.43|0|fraud_Hudson-Ratke|43.112139|-122.143112
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|864ef29fda5d4bee19900b23fdd0b7ad|2022-01-16|06:45:19|1642315519|entertainment|6.62|0|fraud_Turcotte, McKenzie and Koss|44.859013|-120.485743
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|1858eb2f65547da93a4f410da21c0482|2022-01-12|02:49:44|1641955784|shopping_net|10.15|0|fraud_Kihn, Abernathy and Douglas|44.183981|-120.624410
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|e68fa815f8ef9f6c32b0653c31df84f8|2022-01-01|11:20:04|1641036004|gas_transport|6.87|0|fraud_Schaefer, McGlynn and Bosco|44.257819|-121.997412
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|31c890a5a15baaea5a47dedb90547f95|2022-01-06|07:40:26|1641454826|grocery_pos|2.05|0|fraud_McDermott-Weimann|43.347691|-121.677083
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|6dc176284b63cf225351614641ef8398|2022-01-09|03:34:58|1641699298|misc_pos|58.62|0|fraud_Turner, Ruecker and Parisian|44.890763|-120.701355
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|1dfe73d640ccac986e6b093629894668|2022-01-07|06:27:16|1641536836|grocery_pos|5.37|0|fraud_Lockman, West and Runte|44.814205|-120.495751
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|73bbdab78e1cd0c7f9a9524e923a047b|2022-01-15|11:27:18|1642246038|shopping_pos|7.78|0|fraud_Pacocha-Bauch|43.512953|-121.794541
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|332fe6e26452f188602bb2d43f636512|2022-01-04|01:59:29|1641261569|grocery_pos|7.74|0|fraud_Kilback LLC|43.298387|-120.733368
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|da44b7254d2c86818882bd2359fd8494|2022-01-02|08:28:32|1641112112|gas_transport|2.91|0|fraud_Heller-Langosh|44.861069|-121.480845
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|5035eec3c7503251b0e3fcf50809d16d|2022-01-12|07:31:31|1641972691|shopping_net|1.72|0|fraud_Bashirian Group|44.334123|-121.984493
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|b1c27c452f8d3694e96a2dc66af4e925|2022-01-19|08:05:44|1642579544|food_dining|8.51|0|fraud_Runte-Mohr|44.952562|-120.564389
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|6d26a3ca80f0366b113590489063dfce|2022-01-07|04:17:42|1641529062|grocery_pos|4.89|0|fraud_Koepp-Witting|45.045212|-120.672057
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|619721bd0b1c8570871f03ab8c9761b1|2022-01-02|01:25:27|1641086727|gas_transport|5.09|0|fraud_Kuvalis Ltd|44.855632|-122.244027
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|47385fff568683cca2d16e2cd9836e08|2022-01-14|11:05:15|1642158315|shopping_pos|3.62|0|fraud_Pfeffer and Sons|44.565929|-121.629229
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|a64bc024383ece0036e50e58afed305d|2022-01-16|01:54:13|1642298053|entertainment|9.43|0|fraud_Cummerata-Hilpert|44.954432|-120.689130
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|42f737292dd585080540e18568111a22|2022-01-10|02:05:32|1641780332|misc_pos|4.05|0|fraud_Lehner, Reichert and Mills|44.820928|-120.672101
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|310e5f7f3c56400668647dea521edf28|2022-01-12|07:27:08|1641972428|shopping_pos|4.81|0|fraud_Sawayn PLC|43.626411|-120.718851
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|a9e175790d48fd6115451d283a16dc02|2022-01-05|07:14:08|1641366848|grocery_pos|5.69|0|fraud_Huel, Hammes and Witting|43.308991|-120.549266
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|a4b0af683952a7d9e2511053a397d8d4|2022-01-13|09:45:12|1642067112|shopping_pos|7.67|0|fraud_Jacobi and Sons|44.809987|-121.848733
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|f62a154741679e2a23528b17db2291c0|2022-01-09|02:31:20|1641695480|misc_pos|7.66|0|fraud_Gislason Group|44.725973|-121.372994
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|5a7777cfd76d358dc2ee7c25f03f89b8|2022-01-14|11:36:02|1642160162|shopping_pos|18.83|0|fraud_Quitzon, Green and Bashirian|43.703182|-120.702909
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|e782acfde5541e9ec74e59ce9bf4bf3c|2022-01-15|07:40:07|1642232407|shopping_pos|87.51|0|fraud_Nitzsche, Kessler and Wolff|43.547991|-122.246271
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|4bcfccda18a3326c80ae920f72cb8c76|2022-01-14|03:57:48|1642132668|shopping_pos|49.97|0|fraud_Beier-Hyatt|43.479060|-121.637076
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|fb3540f6bdc785319c78352b875ae4f6|2022-01-04|01:38:54|1641260334|grocery_pos|111.19|0|fraud_McDermott-Weimann|44.821506|-120.359822
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|ca5e14e76f3d07f8dd405f2a17e36e13|2022-01-01|00:36:59|1640997419|gas_transport|252.57|0|fraud_Prohaska-Murray|43.651050|-121.010637
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|6fbd1a975fa12389ee3bbfc8e372b1a0|2022-01-15|08:01:04|1642233664|shopping_pos|39.32|0|fraud_Jacobi and Sons|43.892157|-120.331301
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|9a2d0f9a8f375b6fa3bd3cc5cdf2d7e4|2022-01-25|18:02:00|1643133720|home|139.59|0|fraud_Terry Ltd|43.323484|-120.352799
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|28f91f3daa5489c54b780222c92aa69e|2022-01-25|19:22:38|1643138558|home|7.89|0|fraud_Schiller, Blanda and Johnson|43.623733|-122.076795
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|8ac916bf98d9698a66cdfa9a56774ded|2022-01-28|20:05:27|1643400327|kids_pets|6.83|0|fraud_Pacocha-Weissnat|43.961928|-120.836510
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|410610ae35681c01b8380401175586e2|2022-01-29|23:00:15|1643497215|personal_care|1.86|0|fraud_Crooks and Sons|43.720155|-121.081182
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|cf58dad33c3ca088d80ab548a09794a8|2022-01-29|13:12:07|1643461927|personal_care|5.03|0|fraud_Dickinson Ltd|44.115646|-121.523209
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|1a7063f2999f467d30e94dff7de4f150|2022-01-30|14:59:32|1643554772|personal_care|2.90|0|fraud_Osinski Inc|44.510371|-122.290217
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|ec1ed087fa6a99e2a9a7e80e009fd5f3|2022-01-26|16:46:56|1643215616|kids_pets|6.66|0|fraud_Barton LLC|44.943950|-121.216696
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|498da1f6cc9922babe47eb4ac45abc07|2022-01-30|17:56:59|1643565419|personal_care|22.98|0|fraud_Bartoletti and Sons|44.531660|-120.809700
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|0586bb48de1cc9950c72516a74a5b50b|2022-01-31|20:36:04|1643661364|travel|109.76|0|fraud_Kessler Group|44.434057|-121.565157
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|59250b82ac1b2f8a7f5dd67308166586|2022-01-23|21:35:16|1642973716|home|68.31|0|fraud_Connelly-Carter|43.232748|-120.965125
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|ba3014d36139f18121c1b065d8293b45|2022-01-22|20:54:03|1642884843|health_fitness|57.65|0|fraud_Cronin, Kshlerin and Weber|43.753200|-121.665769
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|dcda2803473d837c45da5cbf1e643762|2022-01-22|22:32:18|1642890738|home|16.98|0|fraud_Wuckert-Goldner|44.788831|-120.854091
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|f0355e999f930cc5e8d0b75161635bee|2022-02-01|22:43:15|1643755395|travel|50.28|0|fraud_Ritchie, Bradtke and Stiedemann|43.909586|-121.488799
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|29cb5f65cb817623444ea0497eae9643|2022-01-29|22:19:02|1643494742|personal_care|100.66|0|fraud_Walter, Hettinger and Kessler|43.684110|-122.039024
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|d5a4196164b36ab7bf3f2f920efd5c8d|2022-01-22|12:21:40|1642854100|health_fitness|79.99|0|fraud_Schumm PLC|43.933693|-120.412873
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|eb18426c5abec940130b756b6aa51c4e|2022-01-23|15:09:54|1642950594|home|60.35|0|fraud_O'Reilly, Mohr and Purdy|44.447436|-120.487989
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|b302161fed545c2c2a5eb86cbc284086|2022-01-30|12:22:53|1643545373|personal_care|171.44|0|fraud_Lubowitz, Terry and Stracke|44.323830|-121.691700
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|53b57955328c716f8b343641fceaba3b|2022-01-22|13:31:33|1642858293|health_fitness|50.30|0|fraud_Thompson-Gleason|44.188674|-122.292788
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|e5b08c783a668f0be3506b9cc463ad53|2022-01-23|20:30:05|1642969805|home|159.59|0|fraud_Padberg-Sauer|43.666627|-121.433824
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|7a50ed04540e869889bf3a502befccb7|2022-01-24|17:16:54|1643044614|home|154.70|0|fraud_Moore, Williamson and Emmerich|44.252770|-120.984189
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|405ee3a6de9a5c25080cee9994343f45|2022-01-24|17:06:20|1643043980|home|83.73|0|fraud_Kutch-Wilderman|44.022776|-121.409280
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|df662ad541de6cccb2ba8f307d8ebd23|2022-01-27|19:21:15|1643311275|kids_pets|50.91|0|fraud_Lowe, Dietrich and Erdman|43.520203|-121.347228
