ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|498da1f6cc9922babe47eb4ac45abc07|2022-01-12|20:55:20|1642020920|misc_pos|7.59|0|fraud_Balistreri-Nader|36.690372|-95.189738
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|0586bb48de1cc9950c72516a74a5b50b|2022-01-14|23:34:00|1642203240|shopping_net|91.25|0|fraud_Bashirian Group|37.336050|-96.652717
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|59250b82ac1b2f8a7f5dd67308166586|2022-01-17|16:59:34|1642438774|entertainment|31.12|0|fraud_Howe PLC|35.913591|-95.961196
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|ba3014d36139f18121c1b065d8293b45|2022-01-20|16:01:15|1642694475|food_dining|56.03|0|fraud_Turner, Ziemann and Lehner|37.009882|-96.321723
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|dcda2803473d837c45da5cbf1e643762|2022-01-21|19:45:18|1642794318|food_dining|62.50|0|fraud_O'Keefe-Wisoky|37.380847|-95.489824
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|047de636d3ff3ace89f16d98e3dbd8b1|2022-01-19|23:36:13|1642635373|entertainment|32.29|0|fraud_Frami Group|37.089591|-96.542819
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|f0355e999f930cc5e8d0b75161635bee|2022-01-10|12:31:41|1641817901|misc_pos|35.88|0|fraud_Nienow, Ankunding and Collier|36.142260|-96.943249
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|29cb5f65cb817623444ea0497eae9643|2022-01-13|21:54:55|1642110895|shopping_net|7.62|0|fraud_Bashirian Group|36.233685|-96.041827
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|d5a4196164b36ab7bf3f2f920efd5c8d|2022-01-20|23:40:29|1642722029|food_dining|18.86|0|fraud_Harris Group|37.443475|-96.846444
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|eb18426c5abec940130b756b6aa51c4e|2022-01-22|12:50:00|1642855800|health_fitness|79.16|0|fraud_Heller PLC|36.572882|-95.732569
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|b302161fed545c2c2a5eb86cbc284086|2022-01-12|20:19:10|1642018750|misc_pos|71.59|0|fraud_Torp-Lemke|36.132870|-95.599391
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|53b57955328c716f8b343641fceaba3b|2022-01-30|20:01:18|1643572878|personal_care|33.30|0|fraud_Lubowitz, Terry and Stracke|36.732754|-96.504131
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Bartlesville|OK|74003|36.744|-95.9921|39999|Professor Emeritus|1983-06-07|917558277935|adults_2550_male_urban.json|e5b08c783a668f0be3506b9cc463ad53|2022-01-27|21:44:41|1643319881|home|1.56|0|fraud_Hettinger, McCullough and Fay|37.056116|-96.981010
