ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|1858eb2f65547da93a4f410da21c0482|2022-01-02|08:18:17|1641111497|gas_transport|41.03|0|fraud_Prohaska-Murray|37.387757|-94.781857
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|e68fa815f8ef9f6c32b0653c31df84f8|2022-01-02|02:38:19|1641091099|gas_transport|46.23|0|fraud_Kutch LLC|36.186448|-94.181825
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|31c890a5a15baaea5a47dedb90547f95|2022-01-02|04:47:23|1641098843|gas_transport|46.48|0|fraud_Bartoletti-Wunsch|36.706900|-94.882469
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|6dc176284b63cf225351614641ef8398|2022-01-06|08:48:16|1641458896|grocery_net|37.69|0|fraud_Emmerich-Luettgen|37.742531|-94.070791
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|1dfe73d640ccac986e6b093629894668|2022-01-04|06:59:14|1641279554|gas_transport|49.79|0|fraud_Brekke and Sons|36.647145|-94.891731
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|73bbdab78e1cd0c7f9a9524e923a047b|2022-01-02|10:09:20|1641118160|gas_transport|82.58|0|fraud_Raynor, Feest and Miller|36.863286|-94.705499
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|332fe6e26452f188602bb2d43f636512|2022-01-01|07:07:46|1641020866|gas_transport|81.45|0|fraud_Heller-Langosh|36.637810|-95.255724
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|da44b7254d2c86818882bd2359fd8494|2022-01-07|06:12:27|1641535947|grocery_pos|63.08|0|fraud_Auer-Mosciski|36.887393|-93.629573
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|5035eec3c7503251b0e3fcf50809d16d|2022-01-01|06:36:53|1641019013|gas_transport|52.42|0|fraud_Christiansen, Goyette and Schamberger|37.401136|-93.704689
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|b1c27c452f8d3694e96a2dc66af4e925|2022-01-01|06:52:32|1641019952|gas_transport|58.72|0|fraud_Reilly, Heaney and Cole|37.277530|-94.908400
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|6d26a3ca80f0366b113590489063dfce|2022-01-06|10:17:36|1641464256|grocery_net|52.85|0|fraud_Swift, Bradtke and Marquardt|37.142374|-95.509488
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|619721bd0b1c8570871f03ab8c9761b1|2022-01-06|09:18:18|1641460698|grocery_net|56.94|0|fraud_Roob LLC|36.620327|-94.650524
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|47385fff568683cca2d16e2cd9836e08|2022-01-04|01:49:16|1641260956|gas_transport|58.24|0|fraud_Friesen-D'Amore|37.206470|-94.200889
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|a64bc024383ece0036e50e58afed305d|2022-01-01|09:55:57|1641030957|gas_transport|51.47|0|fraud_Parisian and Sons|36.976476|-94.625980
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|42f737292dd585080540e18568111a22|2022-01-06|07:19:10|1641453550|grocery_net|62.20|0|fraud_Bahringer-Larson|36.473903|-94.563928
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|310e5f7f3c56400668647dea521edf28|2022-01-01|04:43:03|1641012183|gas_transport|70.47|0|fraud_Bernhard Inc|37.848862|-93.918250
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|a9e175790d48fd6115451d283a16dc02|2022-01-04|00:31:54|1641256314|gas_transport|52.69|0|fraud_Friesen-D'Amore|36.385883|-95.340709
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|a4b0af683952a7d9e2511053a397d8d4|2022-01-01|11:09:03|1641035343|gas_transport|87.30|0|fraud_Greenholt, Jacobi and Gleason|37.077404|-94.244418
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|f62a154741679e2a23528b17db2291c0|2022-01-06|02:10:09|1641435009|grocery_net|53.08|0|fraud_Tromp, Kerluke and Glover|36.716877|-93.873453
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|5a7777cfd76d358dc2ee7c25f03f89b8|2022-01-03|07:12:23|1641193943|gas_transport|66.60|0|fraud_Cummings LLC|37.548776|-94.164709
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|e782acfde5541e9ec74e59ce9bf4bf3c|2022-01-01|04:27:38|1641011258|gas_transport|58.44|0|fraud_Erdman-Kertzmann|36.495781|-95.112040
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|4bcfccda18a3326c80ae920f72cb8c76|2022-01-03|08:06:55|1641197215|gas_transport|74.60|0|fraud_Kling Inc|36.095351|-95.020615
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|fb3540f6bdc785319c78352b875ae4f6|2022-01-05|03:56:46|1641355006|grocery_net|80.19|0|fraud_Bahringer-Larson|36.996773|-93.810825
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|ca5e14e76f3d07f8dd405f2a17e36e13|2022-01-02|05:42:43|1641102163|gas_transport|48.20|0|fraud_Kutch, Hermiston and Farrell|36.192156|-94.681418
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|6fbd1a975fa12389ee3bbfc8e372b1a0|2022-01-01|04:07:17|1641010037|gas_transport|18.76|0|fraud_Heller-Langosh|37.306031|-95.121430
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|b2e1586007ef6e04ff6159a2da316b17|2022-01-07|01:57:40|1641520660|grocery_pos|20.38|0|fraud_Heller, Gutmann and Zieme|37.439209|-94.521546
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|9a2d0f9a8f375b6fa3bd3cc5cdf2d7e4|2022-01-02|11:38:44|1641123524|gas_transport|31.37|0|fraud_Rodriguez Group|36.534469|-94.198184
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|24e708becf23807793b6ca825bfc9515|2022-01-02|00:25:33|1641083133|gas_transport|38.85|0|fraud_Kutch, Hermiston and Farrell|36.057590|-94.008371
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|28f91f3daa5489c54b780222c92aa69e|2022-01-01|02:54:26|1641005666|gas_transport|43.00|0|fraud_Zieme, Bode and Dooley|37.586592|-95.297125
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|8ac916bf98d9698a66cdfa9a56774ded|2022-01-06|01:54:24|1641434064|grocery_net|31.85|0|fraud_Ortiz Group|36.896792|-95.158527
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|410610ae35681c01b8380401175586e2|2022-01-02|11:35:09|1641123309|gas_transport|77.03|0|fraud_Greenholt, Jacobi and Gleason|37.962432|-94.474384
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|cf58dad33c3ca088d80ab548a09794a8|2022-01-07|04:54:45|1641531285|grocery_pos|74.20|0|fraud_McDermott-Weimann|36.146937|-95.011903
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|eeb287bf0df9a874f9224831bd88ac9c|2022-01-03|10:47:52|1641206872|gas_transport|56.87|0|fraud_Bernhard Inc|37.743173|-94.597376
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|1a7063f2999f467d30e94dff7de4f150|2022-01-01|07:11:06|1641021066|gas_transport|61.70|0|fraud_Greenholt, Jacobi and Gleason|37.649333|-94.175145
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|498da1f6cc9922babe47eb4ac45abc07|2022-01-08|20:23:33|1641673413|misc_net|76.29|0|fraud_Kerluke, Considine and Macejkovic|37.946579|-93.727448
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|0586bb48de1cc9950c72516a74a5b50b|2022-01-22|12:08:38|1642853318|food_dining|65.62|0|fraud_Kuhn Group|37.271805|-94.071752
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|59250b82ac1b2f8a7f5dd67308166586|2022-01-14|18:58:36|1642186716|shopping_pos|45.06|0|fraud_Macejkovic-Lesch|37.056056|-93.849162
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|ba3014d36139f18121c1b065d8293b45|2022-01-14|17:20:29|1642180829|shopping_net|88.26|0|fraud_Kihn, Abernathy and Douglas|37.142244|-93.715884
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|dcda2803473d837c45da5cbf1e643762|2022-01-18|17:38:51|1642527531|entertainment|82.96|0|fraud_Lind-Buckridge|37.533811|-94.560951
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|047de636d3ff3ace89f16d98e3dbd8b1|2022-01-15|12:08:19|1642248499|shopping_pos|5.26|0|fraud_Dooley Inc|36.564883|-95.015821
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|f0355e999f930cc5e8d0b75161635bee|2022-01-18|21:36:15|1642541775|entertainment|80.43|0|fraud_Spencer PLC|37.321823|-93.978673
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|29cb5f65cb817623444ea0497eae9643|2022-01-15|14:14:40|1642256080|shopping_pos|7.08|0|fraud_Bins, Balistreri and Beatty|37.089100|-94.256803
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|d5a4196164b36ab7bf3f2f920efd5c8d|2022-01-29|20:03:46|1643486626|kids_pets|9.01|0|fraud_Lowe, Dietrich and Erdman|36.595695|-95.355333
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|eb18426c5abec940130b756b6aa51c4e|2022-01-16|18:05:44|1642356344|shopping_pos|3.09|0|fraud_Lesch Ltd|36.617956|-94.966870
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|b302161fed545c2c2a5eb86cbc284086|2022-01-26|15:44:02|1643211842|home|3.56|0|fraud_Bahringer, Bergnaum and Quitzon|36.685919|-94.429996
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|53b57955328c716f8b343641fceaba3b|2022-01-13|18:42:26|1642099346|shopping_net|4.63|0|fraud_Stanton, Jakubowski and Baumbach|36.323248|-95.047777
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|e5b08c783a668f0be3506b9cc463ad53|2022-01-26|19:18:45|1643224725|home|4.64|0|fraud_Denesik, Powlowski and Pouros|37.434400|-94.097462
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|7a50ed04540e869889bf3a502befccb7|2022-01-22|17:37:35|1642873055|food_dining|9.21|0|fraud_Graham, Hegmann and Hammes|36.174958|-94.695101
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|405ee3a6de9a5c25080cee9994343f45|2022-01-26|21:51:00|1643233860|home|5.61|0|fraud_Champlin-Casper|37.131722|-94.678752
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|df662ad541de6cccb2ba8f307d8ebd23|2022-01-21|23:15:02|1642806902|food_dining|12.86|0|fraud_Schulist Ltd|36.460169|-94.670013
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|502a1e3c2b657f2f7b71123066cedeb9|2022-01-17|17:01:13|1642438873|entertainment|356.74|0|fraud_Douglas-White|37.856177|-94.342141
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|b5d7f9ed21a45831239f42811e218d7c|2022-01-12|16:40:35|1642005635|shopping_net|1.01|0|fraud_Romaguera, Cruickshank and Greenholt|37.437546|-93.796836
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|8984b7862f4e093f4e3fec13ebb651b1|2022-01-12|21:26:13|1642022773|shopping_net|8.79|0|fraud_Kassulke PLC|37.577689|-94.749538
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|72582a51e7d57ee558edfff67cf65771|2022-01-14|14:41:51|1642171311|shopping_net|145.28|0|fraud_Schmidt and Sons|36.058292|-94.806782
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|13ab9cfeff11d7146c7330af76621e51|2022-01-29|19:42:22|1643485342|personal_care|36.43|0|fraud_Nienow, Barrows and Romaguera|37.553450|-93.803404
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|9644e1fa8256aaf8f03630ff7b567c26|2022-01-08|13:41:30|1641649290|misc_net|40.33|0|fraud_Kuphal-Bartoletti|37.953361|-94.672257
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|9f65cf3f84bf42e2be711f03be9d28a5|2022-01-15|21:08:19|1642280899|shopping_pos|54.75|0|fraud_Kihn Inc|37.541531|-94.418035
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|a6dcd3ad642291b84403809e3408e308|2022-01-27|19:36:43|1643312203|home|7.93|0|fraud_Altenwerth-Kilback|37.253005|-95.069223
406-83-7518|4238849696532874|Ann|Williams|F|26916 Carlson Mountain|Joplin|MO|64804|37.0465|-94.5103|72274|Seismic interpreter|2001-12-26|947268892251|young_adults_female_urban.json|8e8eaa10527efd4656811cf5ab0c6cf4|2022-01-08|12:35:17|1641645317|misc_net|5.85|0|fraud_Kuphal-Bartoletti|36.485343|-94.638628
