ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|ddb675e812bf1825522038f1e3a00a11|2022-01-08|06:32:31|1641623551|grocery_pos|58.54|0|fraud_Auer-Mosciski|39.000327|-90.586689
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|7e118d4e7313c74134dd4ff35a1b7680|2022-01-07|00:18:51|1641514731|grocery_pos|68.72|0|fraud_DuBuque LLC|39.208562|-90.007239
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|f99f69643f29b73bbcb930bf8bd321a5|2022-01-07|04:37:35|1641530255|grocery_pos|91.01|0|fraud_Stracke-Lemke|38.581474|-91.091261
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|ef1b603f2fe94bf1bf2839a50ed4f512|2022-01-09|07:34:44|1641713684|misc_net|91.23|0|fraud_Kerluke, Considine and Macejkovic|37.876588|-89.344387
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|aabe73103df3b54274396059d75a0495|2022-01-04|00:12:15|1641255135|grocery_net|17.65|0|fraud_Spinka Inc|39.533957|-90.019419
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|868a9c7d59bd0af6f905b08cd6e4126e|2022-01-01|06:12:36|1641017556|gas_transport|50.76|0|fraud_Marks Inc|39.395290|-89.945581
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|6983d7ea910580c89de7858130e5e70b|2022-01-08|10:52:46|1641639166|grocery_pos|35.58|0|fraud_Bogisich Inc|38.022288|-90.855709
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|9758fbe2fd2746ff7dd18b84aed3fc5d|2022-01-04|04:55:08|1641272108|grocery_net|10.98|0|fraud_Towne, Walker and Borer|39.318345|-89.389195
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|aa31cc06db8b02d97c2115d80d408985|2022-01-04|11:08:53|1641294533|grocery_net|46.11|0|fraud_Kutch Group|39.523949|-90.690447
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|b3d32dd1723dbcafdf195bcc4b58dea3|2022-01-09|01:57:29|1641693449|misc_net|34.97|0|fraud_Lehner, Mosciski and King|38.225159|-90.905013
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|0dfdfa09b62af11d0d587c3bb5386413|2022-01-09|04:56:03|1641704163|misc_net|61.89|0|fraud_Kris-Weimann|38.035207|-89.250838
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|4a65e9c7c19f3b218473683a9cc5c6ec|2022-01-07|04:02:40|1641528160|grocery_pos|45.14|0|fraud_Schamberger-O'Keefe|39.455311|-89.158188
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|356d593596037a4369909bf53c5c4cf3|2022-01-04|04:06:18|1641269178|grocery_net|54.42|0|fraud_Runolfsson and Sons|39.330570|-89.382472
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|864ef29fda5d4bee19900b23fdd0b7ad|2022-01-07|00:54:40|1641516880|grocery_pos|29.13|0|fraud_Cartwright-Harris|39.347599|-90.576989
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|1858eb2f65547da93a4f410da21c0482|2022-01-09|09:39:36|1641721176|misc_net|50.39|0|fraud_Herman, Treutel and Dickens|39.300849|-90.894409
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|e68fa815f8ef9f6c32b0653c31df84f8|2022-01-07|05:51:24|1641534684|grocery_pos|73.22|0|fraud_Lockman Ltd|39.470434|-89.393413
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|31c890a5a15baaea5a47dedb90547f95|2022-01-08|08:04:59|1641629099|grocery_pos|3.39|0|fraud_Bradtke PLC|38.170967|-89.477427
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|6dc176284b63cf225351614641ef8398|2022-01-01|10:46:54|1641034014|gas_transport|4.31|0|fraud_Bartoletti-Wunsch|38.646706|-90.500218
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|1dfe73d640ccac986e6b093629894668|2022-01-07|11:16:07|1641554167|grocery_pos|3.18|0|fraud_O'Keefe-Hudson|39.316791|-90.655409
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|73bbdab78e1cd0c7f9a9524e923a047b|2022-01-01|11:58:26|1641038306|gas_transport|6.89|0|fraud_Friesen-Stamm|37.773429|-90.724340
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|332fe6e26452f188602bb2d43f636512|2022-01-05|09:43:23|1641375803|grocery_net|1.95|0|fraud_Spinka Inc|38.382624|-89.381894
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|da44b7254d2c86818882bd2359fd8494|2022-01-01|00:32:49|1640997169|gas_transport|18.69|0|fraud_Kling Inc|39.659878|-90.552350
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|5035eec3c7503251b0e3fcf50809d16d|2022-01-16|18:09:58|1642356598|shopping_pos|1.60|0|fraud_Beier-Hyatt|39.009063|-90.311243
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|b1c27c452f8d3694e96a2dc66af4e925|2022-01-22|12:00:44|1642852844|health_fitness|1.14|0|fraud_Ledner, Hartmann and Feest|39.688399|-90.038169
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|6d26a3ca80f0366b113590489063dfce|2022-01-10|16:52:54|1641833574|misc_pos|3.51|0|fraud_Turcotte-Halvorson|39.604574|-90.879916
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|619721bd0b1c8570871f03ab8c9761b1|2022-01-11|12:29:33|1641904173|misc_pos|7.54|0|fraud_Schmeler Inc|39.666901|-90.753464
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|47385fff568683cca2d16e2cd9836e08|2022-01-10|21:29:01|1641850141|misc_net|9.20|0|fraud_Hayes, Marquardt and Dibbert|39.651169|-90.579667
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|a64bc024383ece0036e50e58afed305d|2022-01-25|23:05:58|1643151958|home|57.92|0|fraud_O'Connell-Ullrich|37.942905|-90.241472
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|42f737292dd585080540e18568111a22|2022-01-29|18:51:30|1643482290|kids_pets|23.07|0|fraud_Hoppe-Parisian|39.183190|-90.483245
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|310e5f7f3c56400668647dea521edf28|2022-01-28|20:32:11|1643401931|kids_pets|108.51|0|fraud_Larkin Ltd|38.938518|-90.087754
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|a9e175790d48fd6115451d283a16dc02|2022-01-14|23:53:42|1642204422|shopping_net|2.47|0|fraud_Rempel Inc|38.496491|-89.957424
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|a4b0af683952a7d9e2511053a397d8d4|2022-01-20|21:42:36|1642714956|food_dining|6.46|0|fraud_Kutch, Steuber and Gerhold|38.235545|-89.693029
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|f62a154741679e2a23528b17db2291c0|2022-01-13|16:26:27|1642091187|shopping_net|12.54|0|fraud_Kuhic LLC|37.729483|-89.259450
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|5a7777cfd76d358dc2ee7c25f03f89b8|2022-01-20|17:40:10|1642700410|entertainment|2.42|0|fraud_Nienow PLC|38.803004|-89.671740
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|e782acfde5541e9ec74e59ce9bf4bf3c|2022-01-21|20:10:05|1642795805|food_dining|6.35|0|fraud_Reinger, Weissnat and Strosin|39.210000|-89.769343
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|4bcfccda18a3326c80ae920f72cb8c76|2022-01-17|16:48:56|1642438136|entertainment|9.44|0|fraud_Nienow PLC|38.454543|-90.970652
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|fb3540f6bdc785319c78352b875ae4f6|2022-01-29|16:22:51|1643473371|kids_pets|6.67|0|fraud_Hauck, Dietrich and Funk|39.054575|-90.450200
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|ca5e14e76f3d07f8dd405f2a17e36e13|2022-01-24|12:41:44|1643028104|health_fitness|109.95|0|fraud_Hirthe-Beier|38.353931|-89.414569
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|6fbd1a975fa12389ee3bbfc8e372b1a0|2022-01-23|21:31:10|1642973470|health_fitness|4.10|0|fraud_Dare-Gibson|39.165609|-90.509955
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|b2e1586007ef6e04ff6159a2da316b17|2022-01-13|21:13:32|1642108412|shopping_net|6.96|0|fraud_Stamm-Witting|38.344669|-90.293814
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|9a2d0f9a8f375b6fa3bd3cc5cdf2d7e4|2022-01-24|15:58:34|1643039914|health_fitness|1.97|0|fraud_Torp, Muller and Borer|38.530901|-90.519290
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|24e708becf23807793b6ca825bfc9515|2022-01-25|19:10:53|1643137853|home|7.77|0|fraud_O'Connell, Botsford and Hand|37.980676|-90.269707
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|28f91f3daa5489c54b780222c92aa69e|2022-01-18|14:55:14|1642517714|entertainment|3.53|0|fraud_Johns Inc|39.606827|-89.755964
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|8ac916bf98d9698a66cdfa9a56774ded|2022-01-25|22:16:47|1643149007|home|6.80|0|fraud_Moore, Williamson and Emmerich|39.531711|-89.879570
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|410610ae35681c01b8380401175586e2|2022-01-19|16:15:29|1642608929|entertainment|3.64|0|fraud_Nicolas, Hills and McGlynn|38.328000|-90.014726
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|cf58dad33c3ca088d80ab548a09794a8|2022-01-13|16:21:03|1642090863|shopping_net|2.15|0|fraud_Gerlach Inc|37.726912|-90.536773
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|eeb287bf0df9a874f9224831bd88ac9c|2022-01-25|15:14:26|1643123666|home|3.37|0|fraud_Lynch-Wisozk|38.585876|-89.950630
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|1a7063f2999f467d30e94dff7de4f150|2022-01-12|22:50:42|1642027842|misc_pos|8.61|0|fraud_Kemmer-Buckridge|39.035511|-90.180624
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|ec1ed087fa6a99e2a9a7e80e009fd5f3|2022-01-10|20:04:45|1641845085|misc_pos|5.01|0|fraud_Hermann-Gaylord|38.610420|-90.683197
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|498da1f6cc9922babe47eb4ac45abc07|2022-01-12|16:41:43|1642005703|misc_pos|7.59|0|fraud_Buckridge PLC|38.672472|-89.308238
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|0586bb48de1cc9950c72516a74a5b50b|2022-01-14|14:02:50|1642168970|shopping_net|91.25|0|fraud_Little, Gutmann and Lynch|39.318150|-90.771217
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|59250b82ac1b2f8a7f5dd67308166586|2022-01-17|19:19:03|1642447143|entertainment|31.12|0|fraud_Brown-Greenholt|37.895691|-90.079696
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|ba3014d36139f18121c1b065d8293b45|2022-01-20|20:54:32|1642712072|food_dining|56.03|0|fraud_Weber and Sons|38.991982|-90.440223
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|dcda2803473d837c45da5cbf1e643762|2022-01-21|15:43:11|1642779791|food_dining|62.50|0|fraud_Schneider, Hayes and Nikolaus|39.362947|-89.608324
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|047de636d3ff3ace89f16d98e3dbd8b1|2022-01-19|16:57:10|1642611430|entertainment|32.29|0|fraud_Parker, Nolan and Trantow|39.071691|-90.661319
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|f0355e999f930cc5e8d0b75161635bee|2022-01-10|16:20:18|1641831618|misc_pos|35.88|0|fraud_Buckridge PLC|38.124360|-91.061749
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|29cb5f65cb817623444ea0497eae9643|2022-01-13|15:30:22|1642087822|shopping_net|7.62|0|fraud_Romaguera, Cruickshank and Greenholt|38.215785|-90.160327
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|d5a4196164b36ab7bf3f2f920efd5c8d|2022-01-20|16:38:41|1642696721|food_dining|18.86|0|fraud_Schumm, McLaughlin and Carter|39.425575|-90.964944
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|eb18426c5abec940130b756b6aa51c4e|2022-01-22|15:53:23|1642866803|health_fitness|79.16|0|fraud_Kub-Heaney|38.554982|-89.851069
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|b302161fed545c2c2a5eb86cbc284086|2022-01-12|22:32:18|1642026738|misc_pos|71.59|0|fraud_Haley Group|38.114970|-89.717891
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|53b57955328c716f8b343641fceaba3b|2022-01-30|20:15:28|1643573728|personal_care|33.30|0|fraud_Kozey-Kuhlman|38.714854|-90.622631
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|e5b08c783a668f0be3506b9cc463ad53|2022-01-27|16:32:44|1643301164|home|1.56|0|fraud_Koss, Hansen and Lueilwitz|39.038216|-91.099510
697-93-1877|4514627048281480|Lee|Hernandez|M|809 Burns Creek|Granite City|IL|62040|38.7261|-90.1106|43735|Medical laboratory scientific officer|1980-05-22|888335239225|adults_2550_male_urban.json|7a50ed04540e869889bf3a502befccb7|2022-01-28|21:05:21|1643403921|kids_pets|30.09|0|fraud_Streich, Rolfson and Wilderman|39.228029|-89.570508
